product_id,brand_id,name,category,description,price_egp,stock_quantity,sku,images,created_at,updated_at,status,views,clicks,favorites,sales_count
PROD00346,BRAND0058,Vintage Earrings,Fashion & Accessories,Open chair rest care more. Investment serve degree side region lot. Adult customer her reach loss.,1091.5,17,SKU85637,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2026-01-13 00:00:00,2026-02-04 00:00:00,approved,4291,937,180,155
PROD00347,BRAND0092,Ceramic Plate,Handmade & Crafts,Truth successful nothing many piece down member career. Best Democrat dark soldier example moment. Agree oil fact fine.,459.19,12,SKU96850,"[""img0.jpg""]",2025-12-14 00:00:00,2025-12-21 00:00:00,approved,1550,150,153,55
PROD00348,BRAND0086,Face Serum,Natural & Beauty,"Place argue coach economic can to. Although him life table wish. Continue bad hard nor.
Bill might pick sign medical.
Attorney I analysis my boy conference.",1126.54,75,SKU57063,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2026-01-02 00:00:00,2026-01-06 00:00:00,pending,3467,81,281,65
PROD00349,BRAND0008,Glow Serum,Natural & Beauty,Happen difficult available structure body. All check quickly piece speech turn small.,1317.05,20,SKU62436,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-08-29 00:00:00,2025-08-31 00:00:00,approved,3494,967,73,137
PROD00350,BRAND0027,Woven Basket,Handmade & Crafts,"Sense middle book tax talk. Fine we game beat.
Fire break them protect. Find although guess ability seat.
Law fast stage learn defense against.",1277.66,34,SKU92984,"[""img0.jpg"", ""img1.jpg""]",2024-05-26 00:00:00,2024-06-17 00:00:00,approved,4627,678,261,154
PROD00351,BRAND0085,Pottery Bowl,Handmade & Crafts,Rise agree Democrat year last election physical.,1652.06,40,SKU66836,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-11-28 00:00:00,2025-11-28 00:00:00,approved,2037,84,138,31
PROD00352,BRAND0001,Chain Necklace,Fashion & Accessories,Far skill close difficult also use. Article kid week. Less feel no simple player staff.,1383.76,52,SKU18645,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-09-24 00:00:00,2025-10-14 00:00:00,approved,2982,936,170,199
PROD00353,BRAND0040,Art Print,Handmade & Crafts,"Month book those kind off serve.
Everyone age two.
Family war special free option. Evidence discussion program million professional room world.",1744.27,28,SKU45867,"[""img0.jpg""]",2025-11-28 00:00:00,2025-12-01 00:00:00,approved,1830,392,53,200
PROD00354,BRAND0093,Hair Oil,Natural & Beauty,Billion lawyer which than shake. Event manager reveal upon. Society speech state suffer heavy.,1076.63,39,SKU87178,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-04-17 00:00:00,2025-04-20 00:00:00,approved,2868,722,292,72
PROD00355,BRAND0062,Natural Deodorant,Natural & Beauty,Next big their station leg by. Home fund hotel specific. Partner various he enjoy few decade or.,1234.56,6,SKU32380,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-09-05 00:00:00,2025-10-05 00:00:00,rejected,3201,190,176,189
PROD00356,BRAND0032,Ceramic Plate,Handmade & Crafts,"Perform community world. Answer bag when. Project seek bar force.
Audience one court election education side. Phone bank way talk ability pull new cause.",1209.5,51,SKU72503,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2026-01-04 00:00:00,2026-01-08 00:00:00,approved,87,708,262,182
PROD00357,BRAND0096,Leather Wallet,Fashion & Accessories,"Put want letter physical physical include too. Wide right audience catch write sign.
Carry cause improve seek money worker state. Lose as picture window. Stock choose including share real.",328.21,72,SKU45044,"[""img0.jpg""]",2024-11-28 00:00:00,2024-12-27 00:00:00,pending,3042,729,127,173
PROD00358,BRAND0086,Hand Cream,Natural & Beauty,Treatment company thousand drive on painting person. Suffer close cost continue past seven. Feeling minute set eat two.,1428.23,23,SKU67535,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-09-30 00:00:00,2025-10-25 00:00:00,approved,4124,298,141,109
PROD00359,BRAND0084,Handmade Journal,Handmade & Crafts,"Look particular commercial green better charge require. West west life break condition. House against certainly food father movement.
Performance general people nothing.",645.12,11,SKU50063,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2024-12-16 00:00:00,2025-01-09 00:00:00,approved,748,654,40,19
PROD00360,BRAND0056,Fashion Ring,Fashion & Accessories,"Report international which hotel president.
Billion half new room. Day air add amount. What allow way record official coach.",371.97,7,SKU21086,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2024-10-26 00:00:00,2024-11-12 00:00:00,approved,97,990,217,173
PROD00361,BRAND0016,Handmade Journal,Handmade & Crafts,"Change able card ask last against. Case like stop attorney radio. Majority recently seven decide.
At person room government before remember. Whatever those allow. Peace read shoulder report.",985.33,65,SKU99800,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-06-01 00:00:00,2025-06-23 00:00:00,approved,3331,19,97,190
PROD00362,BRAND0003,Leather Tote Bag,Fashion & Accessories,"Prove raise theory policy culture.
Southern off wonder should center what. Ten born indeed. Determine instead tonight international history newspaper.",878.71,68,SKU55227,"[""img0.jpg"", ""img1.jpg""]",2025-12-10 00:00:00,2026-01-02 00:00:00,approved,4336,705,21,155
PROD00363,BRAND0073,Classic Watch,Fashion & Accessories,Above rate explain small former agree forget. Majority federal oil include. Middle only fast budget. Fish adult particular.,1365.32,97,SKU78618,"[""img0.jpg"", ""img1.jpg""]",2024-12-22 00:00:00,2024-12-27 00:00:00,approved,3016,864,68,131
PROD00364,BRAND0072,Chic Clutch,Fashion & Accessories,"Science west surface fill yet. Voice second put other. Sign beautiful trip.
Floor rate strong leg region need. I determine work everybody.",874.31,48,SKU32345,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-07-02 00:00:00,2025-07-05 00:00:00,approved,2056,856,276,196
PROD00365,BRAND0077,Handmade Candle,Handmade & Crafts,"These and say good image fly many parent. Blood could last or. Difference remember serve life will kind economic.
Young a now throughout. Whose now treatment although series there.",633.4,37,SKU44701,"[""img0.jpg"", ""img1.jpg""]",2025-08-19 00:00:00,2025-08-19 00:00:00,pending,4669,408,111,78
PROD00366,BRAND0008,Shea Butter Cream,Natural & Beauty,"Thousand only return according write many hospital. Science security room occur. Officer team organization level plant upon receive.
Deep quality security think quality.",1874.06,79,SKU73998,"[""img0.jpg""]",2024-09-09 00:00:00,2024-09-20 00:00:00,approved,3781,341,152,90
PROD00367,BRAND0069,Hair Oil,Natural & Beauty,"Population like market. Past woman sure wall president. Site fine range politics education.
Book white later ok stock. Career policy unit expect discussion shoulder.",731.96,92,SKU34400,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-12-15 00:00:00,2025-12-26 00:00:00,approved,840,446,251,50
PROD00368,BRAND0053,Wooden Box,Handmade & Crafts,Media fire medical development public form. Author local finally statement yard quality major. Arm kitchen prove south style.,1052.92,19,SKU63833,"[""img0.jpg""]",2025-11-04 00:00:00,2025-12-03 00:00:00,approved,66,164,128,57
PROD00369,BRAND0023,Coffee Body Scrub,Natural & Beauty,"Tough impact onto future west.
Road difference share. Upon raise hotel crime. Down reason represent speak expect late energy.
Cause campaign environmental maintain factor.",779.9,46,SKU66143,"[""img0.jpg"", ""img1.jpg""]",2025-05-09 00:00:00,2025-05-26 00:00:00,approved,900,454,224,41
PROD00370,BRAND0058,Leather Wallet,Fashion & Accessories,Behavior play local run size successful foot join. Billion child thank trade must door.,1506.83,0,SKU57085,"[""img0.jpg"", ""img1.jpg""]",2025-08-10 00:00:00,2025-08-13 00:00:00,approved,2343,46,68,101
PROD00371,BRAND0007,Rose Water Toner,Natural & Beauty,"Rich article question in ahead concern score. Hundred help produce standard center.
Admit water contain artist know we put. Bit significant also poor trouble agency. What question common argue.",695.87,4,SKU31012,"[""img0.jpg"", ""img1.jpg""]",2026-01-20 00:00:00,2026-02-19 00:00:00,approved,2187,126,215,125
PROD00372,BRAND0072,Chain Necklace,Fashion & Accessories,"Try among argue nice. Memory present know evidence.
Firm per food. Movement knowledge coach natural certainly hundred character. Store section ago bad you instead officer.",1609.65,91,SKU26703,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-10-23 00:00:00,2025-11-16 00:00:00,rejected,3285,518,199,33
PROD00373,BRAND0079,Handmade Candle,Handmade & Crafts,"Impact suddenly indicate realize affect interview store. Key reason either staff garden.
Design nearly reason light natural movie add. Special recognize evening. Long leader test yes beat toward.",1595.79,16,SKU30387,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2024-07-22 00:00:00,2024-08-07 00:00:00,approved,1947,58,175,109
PROD00374,BRAND0067,Woven Bag,Fashion & Accessories,Rock huge middle some avoid stuff. Her yourself wide officer happy ask. Old course but company seven energy news.,65.66,61,SKU47940,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2026-01-06 00:00:00,2026-01-21 00:00:00,approved,3523,258,78,186
PROD00375,BRAND0076,Handmade Journal,Handmade & Crafts,The bill color look power right area. Around difficult interesting nature health. Others laugh charge treatment include prove.,536.46,98,SKU25075,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-10-18 00:00:00,2025-11-09 00:00:00,approved,3525,208,242,180
PROD00376,BRAND0060,Handmade Candle,Handmade & Crafts,Allow activity push per. Hair person owner especially leave realize professional. Policy test institution organization security later. Effort set get himself question.,1241.65,24,SKU87489,"[""img0.jpg"", ""img1.jpg""]",2025-12-01 00:00:00,2025-12-08 00:00:00,approved,1093,415,19,70
PROD00377,BRAND0032,Woven Basket,Handmade & Crafts,"Short above morning gas short space. Feeling price son minute past hospital meeting.
Open alone around what someone. Husband exist and green eight former north.",881.29,78,SKU36167,"[""img0.jpg""]",2025-06-10 00:00:00,2025-07-07 00:00:00,approved,3125,422,268,78
PROD00378,BRAND0089,Essential Oil Blend,Natural & Beauty,Others stand baby ground officer brother. Appear probably rich cup every. Across service those challenge teach enter get.,705.55,61,SKU18041,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2024-11-25 00:00:00,2024-12-08 00:00:00,approved,433,316,56,68
PROD00379,BRAND0033,Chic Clutch,Fashion & Accessories,Evidence figure above company easy lay billion. Try radio would they ball involve leader. From answer even song perform today interest. People me power lawyer year modern.,1888.85,91,SKU64797,"[""img0.jpg"", ""img1.jpg""]",2025-08-06 00:00:00,2025-08-16 00:00:00,approved,1498,46,0,13
PROD00380,BRAND0080,Herbal Shampoo,Natural & Beauty,"Four yard write ok economy time middle. Book style success.
Skin long drug responsibility protect. Budget thought wonder important sound carry. Red drive to whom.",606.37,35,SKU89498,"[""img0.jpg""]",2025-02-07 00:00:00,2025-02-20 00:00:00,approved,2076,976,251,93
PROD00381,BRAND0036,Herbal Shampoo,Natural & Beauty,"Easy defense key push space. Attack including possible expect lead them industry.
Candidate baby myself add. Suggest newspaper major serve answer house back.",267.48,85,SKU11790,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-05-30 00:00:00,2025-06-23 00:00:00,approved,2723,374,185,190
PROD00382,BRAND0066,Stud Earrings,Fashion & Accessories,"Cause visit trip model music item. Treat firm weight.
Operation resource moment financial Mr three. Wrong large along child drug prove style.",1229.19,30,SKU95229,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-09-22 00:00:00,2025-09-28 00:00:00,approved,3156,94,54,33
PROD00383,BRAND0020,Fabric Wall Art,Handmade & Crafts,Nation carry war reflect sing control century. School word reveal change media tree large. Story join bag sea image.,130.03,83,SKU34960,"[""img0.jpg"", ""img1.jpg""]",2026-01-16 00:00:00,2026-02-07 00:00:00,approved,818,81,279,158
PROD00384,BRAND0093,Herbal Shampoo,Natural & Beauty,"Article call left seat protect. Color general under large. Fine clear effort.
Garden face improve page smile range. Somebody throughout work power fall billion live newspaper.",1464.43,97,SKU36476,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-06-21 00:00:00,2025-07-14 00:00:00,approved,368,135,98,107
PROD00385,BRAND0077,Ceramic Plate,Handmade & Crafts,"Material direction cost condition summer who. Exist own good let.
Action support through. Quality energy fine style quality. Where instead all include player.",1788.59,97,SKU83445,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-07-31 00:00:00,2025-08-28 00:00:00,approved,3683,649,60,111
PROD00386,BRAND0036,Body Butter,Natural & Beauty,Lead study culture idea again. Make memory leave your unit hand issue.,867.06,64,SKU12867,"[""img0.jpg"", ""img1.jpg""]",2025-11-29 00:00:00,2025-12-18 00:00:00,approved,1066,301,23,144
PROD00387,BRAND0054,Natural Soap Bar,Natural & Beauty,"Century usually wall thus similar population. Clearly service hour finish them particular report.
Strategy hear far fast chance. American southern career piece share.",1946.32,24,SKU62100,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-11-03 00:00:00,2025-11-24 00:00:00,approved,4216,999,38,42
PROD00388,BRAND0048,Wooden Sculpture,Handmade & Crafts,"Say common customer. Do popular some against economy compare.
Top gun store clearly long first nothing. Executive stage part.
Carry treat door child. Image beat tonight beautiful whom.",1043.09,71,SKU61150,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-12-26 00:00:00,2026-01-14 00:00:00,approved,1705,193,1,40
PROD00389,BRAND0050,Stud Earrings,Fashion & Accessories,Natural beautiful management face campaign should. Ago close beat receive. Maybe yes always face teacher.,1204.62,1,SKU77213,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-09-02 00:00:00,2025-09-18 00:00:00,pending,4311,270,155,56
PROD00390,BRAND0040,Boho Cushion,Handmade & Crafts,"Audience describe fly who. Behind where do issue television. Major yard wind represent receive attorney.
Activity pretty real top. Peace thousand soldier look. Fly term born.",1126.69,21,SKU39350,"[""img0.jpg""]",2025-12-14 00:00:00,2025-12-31 00:00:00,approved,2400,45,75,71
PROD00391,BRAND0010,Face Serum,Natural & Beauty,General step many get reflect group. Charge away help second brother ago cultural. Where mean baby present table season shoulder.,1753.1,6,SKU94202,"[""img0.jpg"", ""img1.jpg""]",2024-11-20 00:00:00,2024-12-16 00:00:00,approved,4389,123,0,166
PROD00392,BRAND0003,Chic Clutch,Fashion & Accessories,"Would easy real arrive. Blue race mission across ago many tree.
Nice cup consumer. Democratic air sell front movement.",1230.06,47,SKU52540,"[""img0.jpg""]",2025-10-29 00:00:00,2025-11-28 00:00:00,pending,4509,275,68,104
PROD00393,BRAND0048,Fabric Wall Art,Handmade & Crafts,"Green your both per boy. Western site white try mind close seem. Many night deal report crime there.
Well mother allow reason. Effort hair find inside son military.",683.04,7,SKU92045,"[""img0.jpg""]",2025-08-31 00:00:00,2025-09-26 00:00:00,approved,1806,753,143,45
PROD00394,BRAND0082,Boho Bag,Fashion & Accessories,"Son have condition both find. Reflect through authority much brother.
True teacher there away might coach. Site game remember.
Will travel compare huge wide here. Understand wall wife yard matter.",1097.91,99,SKU86449,"[""img0.jpg""]",2025-10-04 00:00:00,2025-10-27 00:00:00,rejected,3139,973,131,160
PROD00395,BRAND0049,Woven Bag,Fashion & Accessories,Surface behavior western. Charge simple what why.,452.01,56,SKU38919,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-11-25 00:00:00,2025-12-03 00:00:00,approved,4774,649,202,39
PROD00396,BRAND0063,Argan Oil,Natural & Beauty,"Raise trade almost box country sound. Task send water drive staff.
No country seat listen leg. Real common main. Former produce friend report figure Congress west. Expect see into forget catch.",1473.13,55,SKU58318,"[""img0.jpg"", ""img1.jpg""]",2025-04-26 00:00:00,2025-05-24 00:00:00,approved,777,512,92,117
PROD00397,BRAND0099,Lip Balm,Natural & Beauty,Daughter fill oil situation recent five contain. Purpose staff represent nearly statement institution.,418.28,62,SKU33646,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2024-08-02 00:00:00,2024-08-02 00:00:00,approved,1344,911,90,100
PROD00398,BRAND0031,Fabric Wall Art,Handmade & Crafts,Nice bed TV eye personal. Finish go change you spend. Dark degree college movement line grow if.,185.44,9,SKU65888,"[""img0.jpg"", ""img1.jpg""]",2024-10-13 00:00:00,2024-10-27 00:00:00,approved,3307,107,269,35
PROD00399,BRAND0002,Hand-painted Canvas,Handmade & Crafts,Everyone usually very maintain officer break indicate away. Election high power whose yourself task. Art office guy field rule.,786.86,2,SKU24422,"[""img0.jpg""]",2024-11-23 00:00:00,2024-12-17 00:00:00,approved,368,140,127,197
PROD00400,BRAND0093,Body Butter,Natural & Beauty,Learn argue night thought plan future common. Church seem risk never. Nearly clear coach.,328.14,80,SKU88595,"[""img0.jpg""]",2025-06-04 00:00:00,2025-06-29 00:00:00,approved,881,560,173,181
PROD00401,BRAND0093,Body Butter,Natural & Beauty,"Raise seat act serious order.
Another early minute article place sell indicate.",321.5,97,SKU83774,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-05-01 00:00:00,2025-05-27 00:00:00,approved,2528,344,245,39
PROD00402,BRAND0048,Decorative Cushion,Handmade & Crafts,"Sometimes pull especially future first card likely. Quality bed our civil bill young.
Live glass teacher southern create free car. Article join conference particularly.",1109.88,34,SKU92245,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-07-01 00:00:00,2025-07-04 00:00:00,approved,374,110,278,75
PROD00403,BRAND0072,Statement Necklace,Fashion & Accessories,"Yourself left simple. Simply always high friend item. Chair chance let seat happy by. Customer set offer work artist sometimes subject.
Rich short over decade carry its. Year can mouth great hundred.",1778.59,53,SKU28590,"[""img0.jpg""]",2025-10-27 00:00:00,2025-11-25 00:00:00,approved,206,237,218,98
PROD00404,BRAND0080,Face Serum,Natural & Beauty,Fine pressure economy to daughter knowledge environment course. Radio place Mr specific decision. Happen play why campaign population.,1327.96,28,SKU99707,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-04-20 00:00:00,2025-05-11 00:00:00,pending,930,508,86,28
PROD00405,BRAND0097,Fashion Ring,Fashion & Accessories,Less protect itself air deal. Pick late positive yard. Investment more pattern enjoy which moment new player.,1915.11,36,SKU56833,"[""img0.jpg""]",2024-11-29 00:00:00,2024-12-18 00:00:00,approved,979,374,43,11
PROD00406,BRAND0009,Hand Cream,Natural & Beauty,Something single race road campaign activity. Its treatment power if provide already. Development fear individual behavior fear nothing question.,397.23,67,SKU53888,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-09-04 00:00:00,2025-09-09 00:00:00,pending,3493,158,154,159
PROD00407,BRAND0021,Natural Moisturizer,Natural & Beauty,"Day quality increase others either. True eye cut none fly season. Gun single present cup like message.
Approach scene before. Save war vote herself.",1757.03,34,SKU75437,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-10-13 00:00:00,2025-11-11 00:00:00,approved,635,812,1,38
PROD00408,BRAND0083,Face Serum,Natural & Beauty,"Owner few mind. Result road security debate teach child.
Under language shoulder though physical. Professor method pass picture evidence.",338.17,57,SKU72709,"[""img0.jpg""]",2025-11-16 00:00:00,2025-11-19 00:00:00,approved,3511,987,142,37
PROD00409,BRAND0060,Wooden Box,Handmade & Crafts,"Itself off feel trial society read. Much should think season skill.
May occur process home. Truth because course my thus science. Bed more send maybe with event.",1989.8,23,SKU60465,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-08-31 00:00:00,2025-09-10 00:00:00,approved,3482,497,211,154
PROD00410,BRAND0007,Herbal Shampoo,Natural & Beauty,"Soon weight close us fear themselves. Economy if form you cost bill.
Allow dog later above national decide. Information fact interview toward onto. Deep I kid least.",1614.17,83,SKU42231,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-11-03 00:00:00,2025-11-16 00:00:00,approved,4082,556,273,126
PROD00411,BRAND0005,Ceramic Plate,Handmade & Crafts,"Finish own Democrat head. Indeed resource husband beyond development finish see.
Only size loss smile.
Yard this attention talk.",1651.74,49,SKU20959,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-09-22 00:00:00,2025-10-14 00:00:00,approved,4326,596,112,179
PROD00412,BRAND0047,Body Butter,Natural & Beauty,"Just maybe some manage low movie politics. Way our daughter clear structure when next resource. Admit truth reduce outside base while.
Spend avoid crime office clear. Among the teacher space.",755.33,26,SKU12248,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-11-18 00:00:00,2025-12-05 00:00:00,approved,1104,948,56,15
PROD00413,BRAND0055,Beauty Oil,Natural & Beauty,"Many mission give choice large must home. Attention truth water consider.
Result power true yes. You have available fish purpose collection brother it. My tonight project capital.",1705.07,99,SKU28264,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-10-27 00:00:00,2025-11-10 00:00:00,approved,4527,1000,215,62
PROD00414,BRAND0036,Body Scrub,Natural & Beauty,Involve probably measure painting suffer black after old. Plan number identify natural whom grow. Clear assume senior successful society accept.,158.94,17,SKU25366,"[""img0.jpg"", ""img1.jpg""]",2025-03-09 00:00:00,2025-03-21 00:00:00,pending,225,717,217,95
PROD00415,BRAND0058,Silver Hoop Earrings,Fashion & Accessories,"Subject event nor enjoy not good star.
Quite sure forward training may including capital war.
Huge order determine peace national strategy. President main center work back central peace.",1342.36,9,SKU72498,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-04-05 00:00:00,2025-05-02 00:00:00,approved,257,155,187,36
PROD00416,BRAND0050,Silk Scarf,Fashion & Accessories,"Summer purpose phone explain image hospital. There southern crime believe.
Catch woman husband light fall Republican three. Old add whom while hold participant.",200.28,72,SKU64590,"[""img0.jpg"", ""img1.jpg""]",2025-09-09 00:00:00,2025-10-03 00:00:00,approved,3858,766,71,191
PROD00417,BRAND0051,Shea Butter Cream,Natural & Beauty,And as hair various weight. Beautiful visit focus event which. Character still hope almost minute seat.,966.86,92,SKU54215,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-07-06 00:00:00,2025-07-31 00:00:00,approved,118,298,56,39
PROD00418,BRAND0093,Natural Soap Bar,Natural & Beauty,"According be chair there. Trouble threat difficult board sport.
Television space Mrs so mention. Reason song culture successful letter.",112.63,96,SKU32751,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-12-12 00:00:00,2025-12-17 00:00:00,approved,3257,857,216,174
PROD00419,BRAND0071,Argan Oil,Natural & Beauty,"Gas leg sign senior itself describe. Gun list win simply that term.
Short feel mission mouth crime. Station chance financial security campaign focus force. Together wide quickly serious.",1437.24,33,SKU84981,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-12-23 00:00:00,2026-01-01 00:00:00,pending,1872,438,80,69
PROD00420,BRAND0042,Silk Scarf,Fashion & Accessories,"Fly recent may bad professor. Personal finish authority success. Respond hope growth couple he.
Campaign prevent alone subject Republican wait. So enjoy about standard address.",786.24,16,SKU37769,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-12-08 00:00:00,2025-12-27 00:00:00,approved,1803,406,94,190
PROD00421,BRAND0002,Ceramic Plate,Handmade & Crafts,"Performance success level begin. Second social few. Feeling outside hair represent red.
Phone safe model begin usually memory. Way you speak. Break of check parent.",1642.29,59,SKU72575,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2024-10-31 00:00:00,2024-11-20 00:00:00,approved,3328,852,194,42
PROD00422,BRAND0086,Natural Soap Bar,Natural & Beauty,"Upon keep face. Rate wonder rule there there. Despite how leg least rich many according.
Idea in your several I.
Help response class yeah system build whose.",1310.96,24,SKU45378,"[""img0.jpg""]",2025-09-06 00:00:00,2025-09-09 00:00:00,approved,2981,622,171,7
PROD00423,BRAND0050,Fashion Ring,Fashion & Accessories,Your issue coach set too husband whom allow. Myself write behind dark president. Day future specific everyone there.,367.38,13,SKU18561,"[""img0.jpg"", ""img1.jpg""]",2025-09-19 00:00:00,2025-10-08 00:00:00,approved,2542,197,282,51
PROD00424,BRAND0074,Ceramic Vase,Handmade & Crafts,"Personal more bar improve full. Understand scene star southern report of. Cold performance matter senior TV.
Cover ready from market major leave. Manage maintain nothing guess next author street.",574.88,72,SKU84029,"[""img0.jpg""]",2025-02-25 00:00:00,2025-03-15 00:00:00,approved,384,54,161,23
PROD00425,BRAND0070,Vintage Earrings,Fashion & Accessories,"Parent quickly majority image guy agree behind bank. Blood final whom film contain current will material.
End one actually able. Week best value since traditional economic least.",1962.06,96,SKU47015,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2025-03-31 00:00:00,2025-04-16 00:00:00,approved,2586,774,200,185
PROD00426,BRAND0098,Chic Clutch,Fashion & Accessories,"Hair sometimes nothing keep. Time treat per light.
Trip know crime should major according. Race final peace street. Put day space role sure above whom.",1420.18,12,SKU53426,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2024-12-22 00:00:00,2025-01-19 00:00:00,pending,4135,108,257,198
PROD00427,BRAND0029,Macrame Wall Hanging,Handmade & Crafts,Character how manage interest soon. Organization speak sometimes save million pretty. His else on enter kind bad.,1194.99,48,SKU72515,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-11-17 00:00:00,2025-12-14 00:00:00,approved,2386,170,77,174
PROD00428,BRAND0076,Wooden Sculpture,Handmade & Crafts,"There down source glass network walk. Modern hear mother cup move understand oil.
Building imagine here wish modern recent everybody sit. Determine decade whose then beautiful ability they.",1776.15,11,SKU40352,"[""img0.jpg"", ""img1.jpg""]",2025-09-21 00:00:00,2025-10-16 00:00:00,pending,1163,792,82,128
PROD00429,BRAND0007,Shea Butter Cream,Natural & Beauty,Thank later ok deal through. Level positive entire work small too. Seat easy surface weight tough cultural.,1237.04,66,SKU54749,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2026-01-18 00:00:00,2026-02-12 00:00:00,approved,2787,302,184,159
PROD00430,BRAND0097,Pearl Necklace,Fashion & Accessories,Option left not light million. Tell against beautiful edge threat. Television he relationship list operation talk age.,1786.83,99,SKU99505,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg""]",2024-10-28 00:00:00,2024-11-04 00:00:00,approved,4981,81,78,145
PROD00431,BRAND0062,Coffee Body Scrub,Natural & Beauty,Now camera man effect our. Minute father public record whom training eat in.,1619.22,18,SKU50572,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg"", ""img3.jpg"", ""img4.jpg""]",2025-06-08 00:00:00,2025-07-05 00:00:00,approved,4097,101,232,80
PROD00432,BRAND0018,Crossbody Bag,Fashion & Accessories,"Effect success goal defense upon.
Real account fact energy can. Method pass country term. Than media social skill sound eight school.",364.87,35,SKU85564,"[""img0.jpg"", ""img1.jpg"", ""img2.jpg""]",2025-03-12 00:00:00,2025-03-23 00:00:00,approved,592,188,235,66
PROD00433,BRAND0094,Leather Belt,Fashion & Accessories,"Agency yet will almost phone. Job suddenly station choice people sit. Sea city street power. Parent our performance high.
Where state close. Group who good why without.
Others or sort every some art.",1538.14,56,SKU95235,"[""img0.jpg"", ""img1.jpg""]",2025-07-28 00:00:00,2025-08-27 00:00:00,approved,4669,504,20,93
